Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.000379135468760089,0.00044051065817062,0.025023985175857,0,0,0,0.195490498054091,0.000197098942378015,1.73544380326031E-08,-1.8002259724736E-07,0.00020115978920217,-2.1699799937825E-06,0.000316589137651227,0,0,0,0,0,0,package://robot_arm/meshes/base_link.STL,0,1,0,1,0,0,0,0,0,0,package://robot_arm/meshes/base_link.STL,,装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/PAP_01^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/PAP_03^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-2,o0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link_1,0.00458971266849917,-3.20046849174062E-05,0.0425574520928825,0,0,0,0.31284736542166,0.000154646806877315,4.09236809944852E-09,-8.1373895526861E-06,0.000137640315457541,-1.10068804835806E-08,0.000167440749331112,0,0,0,0,0,0,package://robot_arm/meshes/Link_1.STL,0.43921568627451,0.43921568627451,0.43921568627451,1,0,0,0,0,0,0,package://robot_arm/meshes/Link_1.STL,,装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/DUANGAI^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-3;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/PAP_02^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-3;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-221194^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-226115^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-220434^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-224603^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-226481^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-223837^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-226855^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-222322^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-225384^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-218198^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-218923^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-218568^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-212851^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-150695^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-141589^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-146151^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-139332^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-212079^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-150296^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-136689^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-149921^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-74577^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-149171^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-145385^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-143488^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-74942^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-136299^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-146925^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-146546^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-145765^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-143886^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-142711^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-219666^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-148071^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-147316^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-215513^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-142318^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-148449^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-73793^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-72239^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-70751^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-66600^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-69235^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-71864^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-67734^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-71496^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-60554^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-70383^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-69984^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-67359^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-63202^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-66216^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-65441^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-66997^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/HT5046_ASM^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/NONE-59821^HT5046_ASM__1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/DM_4340__3D-2311080001_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/DM_4340__3D00_ASM^DM_4340__3D-2311080001_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/DM_4340_3D^DM_4340__3D00_ASM_DM_4340__3D-2311080001_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/DM_4340__3D-2311080001_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/DM_4340__3D00_ASM^DM_4340__3D-2311080001_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1/4310__10001^DM_4340__3D00_ASM_DM_4340__3D-2311080001_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1;装配体苗总模组图纸(2)^装配体苗总模组图纸-1/_1000_ASM^装配体苗总模组图纸(2)_装配体苗总模组图纸-1/PAP_03^_1000_ASM_装配体苗总模组图纸(2)_装配体苗总模组图纸-1,o1,a1,Joint_1,revolute,0,0,0.063,0,0,0,base_link,0,0,-1,100,100,-3.14,3.14,,,,,,,,
